"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Year_Structure_Built","Household_Income","Cost_Burden"
"Albemarle County, Virginia","310.0","149.0","15.0","05000US51003","51","003","D","Owner","2000+","80.1-120% AMI","No cost burden"
"Albemarle County, Virginia","210.0","129.0","16.0","05000US51003","51","003","D","Owner","2000+","80.1-120% AMI","Moderate cost burden"
"Albemarle County, Virginia","65.0","84.0","17.0","05000US51003","51","003","D","Owner","2000+","80.1-120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","18.0","05000US51003","51","003","D","Owner","2000+","80.1-120% AMI","N/A"
"Albemarle County, Virginia","2315.0","353.0","19.0","05000US51003","51","003","S","Owner","2000+",">120% AMI","All"
"Albemarle County, Virginia","1945.0","323.0","20.0","05000US51003","51","003","D","Owner","2000+",">120% AMI","No cost burden"
"Albemarle County, Virginia","355.0","150.0","21.0","05000US51003","51","003","D","Owner","2000+",">120% AMI","Moderate cost burden"
"Albemarle County, Virginia","15.0","23.0","22.0","05000US51003","51","003","D","Owner","2000+",">120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","23.0","05000US51003","51","003","D","Owner","2000+",">120% AMI","N/A"
"Albemarle County, Virginia","10470.0","746.0","24.0","05000US51003","51","003","S","Owner","1980 to 1999","All","All"
"Albemarle County, Virginia","925.0","245.0","25.0","05000US51003","51","003","S","Owner","1980 to 1999","<=50% AMI","All"
"Albemarle County, Virginia","265.0","143.0","26.0","05000US51003","51","003","D","Owner","1980 to 1999","<=50% AMI","No cost burden"
"Albemarle County, Virginia","150.0","104.0","27.0","05000US51003","51","003","D","Owner","1980 to 1999","<=50% AMI","Moderate cost burden"
"Albemarle County, Virginia","500.0","191.0","28.0","05000US51003","51","003","D","Owner","1980 to 1999","<=50% AMI","Severe cost burden"
"Albemarle County, Virginia","15.0","24.0","29.0","05000US51003","51","003","D","Owner","1980 to 1999","<=50% AMI","N/A"
"Albemarle County, Virginia","945.0","257.0","30.0","05000US51003","51","003","S","Owner","1980 to 1999","50.1-80% AMI","All"
"Albemarle County, Virginia","475.0","169.0","31.0","05000US51003","51","003","D","Owner","1980 to 1999","50.1-80% AMI","No cost burden"
"Albemarle County, Virginia","380.0","198.0","32.0","05000US51003","51","003","D","Owner","1980 to 1999","50.1-80% AMI","Moderate cost burden"
"Albemarle County, Virginia","90.0","80.0","33.0","05000US51003","51","003","D","Owner","1980 to 1999","50.1-80% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","34.0","05000US51003","51","003","D","Owner","1980 to 1999","50.1-80% AMI","N/A"
"Albemarle County, Virginia","2100.0","409.0","35.0","05000US51003","51","003","S","Owner","1980 to 1999","80.1-120% AMI","All"
"Albemarle County, Virginia","1115.0","278.0","36.0","05000US51003","51","003","D","Owner","1980 to 1999","80.1-120% AMI","No cost burden"
"Albemarle County, Virginia","935.0","293.0","37.0","05000US51003","51","003","D","Owner","1980 to 1999","80.1-120% AMI","Moderate cost burden"
"Albemarle County, Virginia","50.0","63.0","38.0","05000US51003","51","003","D","Owner","1980 to 1999","80.1-120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","39.0","05000US51003","51","003","D","Owner","1980 to 1999","80.1-120% AMI","N/A"
"Albemarle County, Virginia","6500.0","589.0","40.0","05000US51003","51","003","S","Owner","1980 to 1999",">120% AMI","All"
"Albemarle County, Virginia","6000.0","608.0","41.0","05000US51003","51","003","D","Owner","1980 to 1999",">120% AMI","No cost burden"
"Albemarle County, Virginia","440.0","190.0","42.0","05000US51003","51","003","D","Owner","1980 to 1999",">120% AMI","Moderate cost burden"
"Albemarle County, Virginia","60.0","58.0","43.0","05000US51003","51","003","D","Owner","1980 to 1999",">120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","44.0","05000US51003","51","003","D","Owner","1980 to 1999",">120% AMI","N/A"
"Albemarle County, Virginia","6510.0","587.0","45.0","05000US51003","51","003","S","Owner","1960 to 1979","All","All"
"Albemarle County, Virginia","890.0","269.0","46.0","05000US51003","51","003","S","Owner","1960 to 1979","<=50% AMI","All"
"Albemarle County, Virginia","220.0","131.0","47.0","05000US51003","51","003","D","Owner","1960 to 1979","<=50% AMI","No cost burden"
"Albemarle County, Virginia","285.0","150.0","48.0","05000US51003","51","003","D","Owner","1960 to 1979","<=50% AMI","Moderate cost burden"
"Albemarle County, Virginia","385.0","143.0","49.0","05000US51003","51","003","D","Owner","1960 to 1979","<=50% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","50.0","05000US51003","51","003","D","Owner","1960 to 1979","<=50% AMI","N/A"
"Albemarle County, Virginia","735.0","216.0","51.0","05000US51003","51","003","S","Owner","1960 to 1979","50.1-80% AMI","All"
"Albemarle County, Virginia","515.0","170.0","52.0","05000US51003","51","003","D","Owner","1960 to 1979","50.1-80% AMI","No cost burden"
"Albemarle County, Virginia","200.0","123.0","53.0","05000US51003","51","003","D","Owner","1960 to 1979","50.1-80% AMI","Moderate cost burden"
"Albemarle County, Virginia","25.0","43.0","54.0","05000US51003","51","003","D","Owner","1960 to 1979","50.1-80% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","55.0","05000US51003","51","003","D","Owner","1960 to 1979","50.1-80% AMI","N/A"
"Albemarle County, Virginia","1725.0","376.0","56.0","05000US51003","51","003","S","Owner","1960 to 1979","80.1-120% AMI","All"
"Albemarle County, Virginia","1340.0","324.0","57.0","05000US51003","51","003","D","Owner","1960 to 1979","80.1-120% AMI","No cost burden"
"Albemarle County, Virginia","365.0","209.0","58.0","05000US51003","51","003","D","Owner","1960 to 1979","80.1-120% AMI","Moderate cost burden"
"Albemarle County, Virginia","20.0","38.0","59.0","05000US51003","51","003","D","Owner","1960 to 1979","80.1-120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","60.0","05000US51003","51","003","D","Owner","1960 to 1979","80.1-120% AMI","N/A"
"Albemarle County, Virginia","3160.0","441.0","61.0","05000US51003","51","003","S","Owner","1960 to 1979",">120% AMI","All"
"Albemarle County, Virginia","2980.0","433.0","62.0","05000US51003","51","003","D","Owner","1960 to 1979",">120% AMI","No cost burden"
"Albemarle County, Virginia","155.0","94.0","63.0","05000US51003","51","003","D","Owner","1960 to 1979",">120% AMI","Moderate cost burden"
"Albemarle County, Virginia","25.0","42.0","64.0","05000US51003","51","003","D","Owner","1960 to 1979",">120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","65.0","05000US51003","51","003","D","Owner","1960 to 1979",">120% AMI","N/A"
"Albemarle County, Virginia","1800.0","348.0","66.0","05000US51003","51","003","S","Owner","1940 to 1959","All","All"
"Albemarle County, Virginia","395.0","188.0","67.0","05000US51003","51","003","S","Owner","1940 to 1959","<=50% AMI","All"
"Albemarle County, Virginia","215.0","111.0","68.0","05000US51003","51","003","D","Owner","1940 to 1959","<=50% AMI","No cost burden"
"Albemarle County, Virginia","60.0","93.0","69.0","05000US51003","51","003","D","Owner","1940 to 1959","<=50% AMI","Moderate cost burden"
"Albemarle County, Virginia","120.0","97.0","70.0","05000US51003","51","003","D","Owner","1940 to 1959","<=50% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","71.0","05000US51003","51","003","D","Owner","1940 to 1959","<=50% AMI","N/A"
"Albemarle County, Virginia","260.0","154.0","72.0","05000US51003","51","003","S","Owner","1940 to 1959","50.1-80% AMI","All"
"Albemarle County, Virginia","225.0","149.0","73.0","05000US51003","51","003","D","Owner","1940 to 1959","50.1-80% AMI","No cost burden"
"Albemarle County, Virginia","35.0","54.0","74.0","05000US51003","51","003","D","Owner","1940 to 1959","50.1-80% AMI","Moderate cost burden"
"Albemarle County, Virginia","0.0","161.0","75.0","05000US51003","51","003","D","Owner","1940 to 1959","50.1-80% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","76.0","05000US51003","51","003","D","Owner","1940 to 1959","50.1-80% AMI","N/A"
"Albemarle County, Virginia","380.0","144.0","77.0","05000US51003","51","003","S","Owner","1940 to 1959","80.1-120% AMI","All"
"Albemarle County, Virginia","310.0","130.0","78.0","05000US51003","51","003","D","Owner","1940 to 1959","80.1-120% AMI","No cost burden"
"Albemarle County, Virginia","15.0","25.0","79.0","05000US51003","51","003","D","Owner","1940 to 1959","80.1-120% AMI","Moderate cost burden"
"Albemarle County, Virginia","60.0","57.0","80.0","05000US51003","51","003","D","Owner","1940 to 1959","80.1-120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","81.0","05000US51003","51","003","D","Owner","1940 to 1959","80.1-120% AMI","N/A"
"Albemarle County, Virginia","765.0","260.0","82.0","05000US51003","51","003","S","Owner","1940 to 1959",">120% AMI","All"
"Albemarle County, Virginia","730.0","261.0","83.0","05000US51003","51","003","D","Owner","1940 to 1959",">120% AMI","No cost burden"
"Albemarle County, Virginia","30.0","53.0","84.0","05000US51003","51","003","D","Owner","1940 to 1959",">120% AMI","Moderate cost burden"
"Albemarle County, Virginia","0.0","161.0","85.0","05000US51003","51","003","D","Owner","1940 to 1959",">120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","86.0","05000US51003","51","003","D","Owner","1940 to 1959",">120% AMI","N/A"
"Albemarle County, Virginia","1380.0","304.0","87.0","05000US51003","51","003","S","Owner","1939-","All","All"
"Albemarle County, Virginia","300.0","134.0","88.0","05000US51003","51","003","S","Owner","1939-","<=50% AMI","All"
"Albemarle County, Virginia","125.0","72.0","89.0","05000US51003","51","003","D","Owner","1939-","<=50% AMI","No cost burden"
"Albemarle County, Virginia","95.0","71.0","90.0","05000US51003","51","003","D","Owner","1939-","<=50% AMI","Moderate cost burden"
"Albemarle County, Virginia","80.0","69.0","91.0","05000US51003","51","003","D","Owner","1939-","<=50% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","92.0","05000US51003","51","003","D","Owner","1939-","<=50% AMI","N/A"
"Albemarle County, Virginia","135.0","82.0","93.0","05000US51003","51","003","S","Owner","1939-","50.1-80% AMI","All"
"Albemarle County, Virginia","115.0","76.0","94.0","05000US51003","51","003","D","Owner","1939-","50.1-80% AMI","No cost burden"
"Albemarle County, Virginia","20.0","35.0","95.0","05000US51003","51","003","D","Owner","1939-","50.1-80% AMI","Moderate cost burden"
"Albemarle County, Virginia","0.0","161.0","96.0","05000US51003","51","003","D","Owner","1939-","50.1-80% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","97.0","05000US51003","51","003","D","Owner","1939-","50.1-80% AMI","N/A"
"Albemarle County, Virginia","195.0","111.0","98.0","05000US51003","51","003","S","Owner","1939-","80.1-120% AMI","All"
"Albemarle County, Virginia","155.0","105.0","99.0","05000US51003","51","003","D","Owner","1939-","80.1-120% AMI","No cost burden"
"Albemarle County, Virginia","20.0","25.0","100.0","05000US51003","51","003","D","Owner","1939-","80.1-120% AMI","Moderate cost burden"
"Albemarle County, Virginia","20.0","39.0","101.0","05000US51003","51","003","D","Owner","1939-","80.1-120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","102.0","05000US51003","51","003","D","Owner","1939-","80.1-120% AMI","N/A"
"Albemarle County, Virginia","750.0","247.0","103.0","05000US51003","51","003","S","Owner","1939-",">120% AMI","All"
"Albemarle County, Virginia","630.0","231.0","104.0","05000US51003","51","003","D","Owner","1939-",">120% AMI","No cost burden"
"Albemarle County, Virginia","115.0","110.0","105.0","05000US51003","51","003","D","Owner","1939-",">120% AMI","Moderate cost burden"
"Albemarle County, Virginia","0.0","161.0","106.0","05000US51003","51","003","D","Owner","1939-",">120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","107.0","05000US51003","51","003","D","Owner","1939-",">120% AMI","N/A"
"Albemarle County, Virginia","13385.0","916.0","108.0","05000US51003","51","003","S","Renter","All","All","All"
"Albemarle County, Virginia","3280.0","526.0","109.0","05000US51003","51","003","S","Renter","2000+","All","All"
"Albemarle County, Virginia","1185.0","354.0","110.0","05000US51003","51","003","S","Renter","2000+","<=50% AMI","All"
"Albemarle County, Virginia","80.0","95.0","111.0","05000US51003","51","003","D","Renter","2000+","<=50% AMI","No cost burden"
"Albemarle County, Virginia","200.0","159.0","112.0","05000US51003","51","003","D","Renter","2000+","<=50% AMI","Moderate cost burden"
"Albemarle County, Virginia","855.0","302.0","113.0","05000US51003","51","003","D","Renter","2000+","<=50% AMI","Severe cost burden"
"Albemarle County, Virginia","50.0","67.0","114.0","05000US51003","51","003","D","Renter","2000+","<=50% AMI","N/A"
"Albemarle County, Virginia","800.0","335.0","115.0","05000US51003","51","003","S","Renter","2000+","50.1-80% AMI","All"
"Albemarle County, Virginia","390.0","226.0","116.0","05000US51003","51","003","D","Renter","2000+","50.1-80% AMI","No cost burden"
"Albemarle County, Virginia","365.0","230.0","117.0","05000US51003","51","003","D","Renter","2000+","50.1-80% AMI","Moderate cost burden"
"Albemarle County, Virginia","25.0","44.0","118.0","05000US51003","51","003","D","Renter","2000+","50.1-80% AMI","Severe cost burden"
"Albemarle County, Virginia","20.0","37.0","119.0","05000US51003","51","003","D","Renter","2000+","50.1-80% AMI","N/A"
"Albemarle County, Virginia","460.0","192.0","120.0","05000US51003","51","003","S","Renter","2000+","80.1-120% AMI","All"
"Albemarle County, Virginia","320.0","136.0","121.0","05000US51003","51","003","D","Renter","2000+","80.1-120% AMI","No cost burden"
"Albemarle County, Virginia","135.0","108.0","122.0","05000US51003","51","003","D","Renter","2000+","80.1-120% AMI","Moderate cost burden"
"Albemarle County, Virginia","0.0","161.0","123.0","05000US51003","51","003","D","Renter","2000+","80.1-120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","124.0","05000US51003","51","003","D","Renter","2000+","80.1-120% AMI","N/A"
"Albemarle County, Virginia","840.0","216.0","125.0","05000US51003","51","003","S","Renter","2000+",">120% AMI","All"
"Albemarle County, Virginia","765.0","207.0","126.0","05000US51003","51","003","D","Renter","2000+",">120% AMI","No cost burden"
"Albemarle County, Virginia","40.0","45.0","127.0","05000US51003","51","003","D","Renter","2000+",">120% AMI","Moderate cost burden"
"Albemarle County, Virginia","35.0","41.0","128.0","05000US51003","51","003","D","Renter","2000+",">120% AMI","Severe cost burden"
"Albemarle County, Virginia","0.0","161.0","129.0","05000US51003","51","003","D","Renter","2000+",">120% AMI","N/A"
"Albemarle County, Virginia","4795.0","695.0","130.0","05000US51003","51","003","S","Renter","1980 to 1999","All","All"
"Albemarle County, Virginia","1305.0","360.0","131.0","05000US51003","51","003","S","Renter","1980 to 1999","<=50% AMI","All"
"Albemarle County, Virginia","180.0","162.0","132.0","05000US51003","51","003","D","Renter","1980 to 1999","<=50% AMI","No cost burden"
"Albemarle County, Virginia","255.0","173.0","133.0","05000US51003","51","003","D","Renter","1980 to 1999","<=50% AMI","Moderate cost burden"
"Albemarle County, Virginia","615.0","188.0","134.0","05000US51003","51","003","D","Renter","1980 to 1999","<=50% AMI","Severe cost burden"
"Albemarle County, Virginia","255.0","179.0","135.0","05000US51003","51","003","D","Renter","1980 to 1999","<=50% AMI","N/A"
